"V1" "V2" "V3"
"sim.gene178.fasta" -0.0040674828034575 -0.00668140469737722 -0.000310885643338844
"sim.gene179.fasta" -0.00179812285878508 0.00453689070225156 0.00051796238435186
"sim.gene18.fasta" -0.00735523686530913 0.00638742570860438 0.00514608595738066
"sim.gene180.fasta" 0.00174508302296601 0.00158631258321399 0.00272515168662753
"sim.gene181.fasta" -0.00112460828672437 -0.00460746789962224 -0.00219511585347151
"sim.gene182.fasta" 0.00572419159303111 0.012055906601696 -0.00974911500339154
"sim.gene183.fasta" -0.0127473583558642 -0.0116047188158707 -0.00912112275104582
"sim.gene184.fasta" -0.00249925625818455 0.00278133014834487 0.00560516953529818
"sim.gene185.fasta" 0.00540396905125861 -0.00729347736740009 -0.0072597368809633
"sim.gene188.fasta" -0.00362467470813442 -0.00417438083497525 -0.00120624578623366
"sim.gene189.fasta" 0.00223453473723187 -0.00111431288727786 -0.00036018444526205
"sim.gene19.fasta" 0.00715278541349705 0.00228451528970081 -0.000436740904242561
"sim.gene190.fasta" -0.00187014268173513 -0.00622701445793872 -0.000487580650688879
"sim.gene191.fasta" -0.00426950185385455 -0.00247855711020324 0.00172170865128826
"sim.gene192.fasta" 0.000683602200645765 -0.00683257851976393 -0.00260651638715731
"sim.gene193.fasta" -0.0182971709699172 0.000752541085630917 -0.00660245136078656
"sim.gene194.fasta" -0.00208773931949648 -0.00980144003418773 -0.00726785120785454
"sim.gene195.fasta" 0.00231725142052861 0.00618273008561094 0.000914337803601527
"sim.gene196.fasta" -0.0113195111018362 -0.0125027223681118 -0.00274407885826365
"sim.gene197.fasta" 0.0119275737936233 -0.00345092657102586 -0.00902597795366761
"sim.gene198.fasta" -0.000457809735094673 4.20411715076689e-05 0.00248230018460339
"sim.gene199.fasta" 0.00595575744966615 -0.00896814138853388 -0.0024821983393483
"sim.gene2.fasta" 0.00488795036733611 -0.00601225298084789 0.00279710857497107
"sim.gene20.fasta" -0.00827451292800862 -0.00372535861400568 -0.00277373676834954
"sim.gene200.fasta" -0.000945690970513772 0.000367174757698061 0.00129666034988608
"sim.gene201.fasta" 0.00724394002462613 0.00125296015992785 0.000688318394369371
"sim.gene202.fasta" -0.00463872588968056 -0.00703540734583629 -0.00669922864022457
"sim.gene203.fasta" 0.0106455595339087 0.0112229871135627 -0.0200057288332851
"sim.gene204.fasta" 0.00822294044154808 -0.00013015018490161 0.000182209965621641
"sim.gene205.fasta" -0.0103907280887744 0.00255111166442694 -0.00286630621760075
"sim.gene206.fasta" -0.00213321163250828 -0.000500576761771298 0.00100689783546127
"sim.gene207.fasta" -0.00513704355594451 -0.00443873836050253 0.000736616443393355
"sim.gene208.fasta" -0.00775136619244042 0.00393289604717103 -0.00565489423860004
"sim.gene209.fasta" 0.0091445861740915 -0.00736368787710485 -0.00873826360384772
"sim.gene21.fasta" 0.0109705391086578 0.00569921309961626 -0.00291955365407159
"sim.gene210.fasta" 0.00384783739057948 -0.00806895843446245 0.00398021514878804
"sim.gene211.fasta" 0.0042184673941507 -0.00217283202160795 0.000466180537633364
"sim.gene212.fasta" 0.0116285048509674 -0.00787951088490657 0.00263841883329207
"sim.gene213.fasta" 0.00363774633296407 -0.00381547178695466 -0.00290957873730775
"sim.gene214.fasta" -0.00410065601789606 -0.0015179527565016 0.00454054299463453
"sim.gene215.fasta" -0.00699142964665678 -0.00417949687267361 0.00770908925690539
"sim.gene216.fasta" 0.0101841108569484 0.00272975349624557 -0.00223403667028231
"sim.gene217.fasta" -0.0043544754457879 -0.00375025239024785 0.00875728092280823
"sim.gene218.fasta" -0.0020061543931512 -7.41580441559227e-05 0.00840971453548089
"sim.gene219.fasta" 0.00617003687893465 0.014525471225906 -0.00196114819727179
"sim.gene22.fasta" 0.0100931748958629 -0.0110311552858566 -0.00184532856916517
"sim.gene220.fasta" 0.00585375545779404 -0.00129530651614754 -0.00188760252212396
"sim.gene221.fasta" 0.0082190439068754 -0.00136998767246722 -0.00330838984701498
"sim.gene222.fasta" 0.00083526564157517 0.00384924492960361 0.0014375448736564
"sim.gene223.fasta" -0.00526902971014027 0.00654788803104824 0.00311282592727333
"sim.gene224.fasta" 0.00277015541665321 0.00711053516141729 0.00494215435411757
"sim.gene225.fasta" -0.00702232962987869 -0.00588743486291584 -0.00203038299433793
"sim.gene226.fasta" -0.00420834086236415 0.000461267219581146 0.00275948316572898
"sim.gene227.fasta" 0.0165536410966387 -0.00203227684032719 -0.000950421644314978
"sim.gene228.fasta" -0.00313221136751306 -0.00125944815722948 -0.000975967536119057
"sim.gene229.fasta" -0.000310035574752526 0.00456420069730472 0.0112185750698482
"sim.gene23.fasta" 0.000851415941922849 0.00320648748329947 0.00185846051181417
"sim.gene230.fasta" -0.00260095400701645 0.0018969660934292 -0.00141075707799264
"sim.gene231.fasta" -0.00209845217574602 -0.000221269981017358 0.00190059780460406
"sim.gene232.fasta" 0.000906195527880951 -0.00626916989767104 -0.000435103593093484
"sim.gene233.fasta" -0.012178390091188 0.00308655847794842 0.00212095668642524
"sim.gene234.fasta" 0.0116037998409445 0.000859877569224067 0.00821098861345245
"sim.gene235.fasta" -0.00100261738616669 0.000501429879777172 0.0040426994270536
"sim.gene238.fasta" 0.0026592316726914 0.00442840205495371 0.00228441939534085
"sim.gene239.fasta" 0.00828635392668815 0.0029721294684528 -0.000496665702870489
"sim.gene24.fasta" -0.000365904394258748 0.00267638464686901 -0.00619113246864766
"sim.gene240.fasta" 0.00489075935499562 0.0112763150324509 -0.000278254304980123
"sim.gene241.fasta" -0.00237502005759794 -0.00396640167692875 0.00364096319451884
"sim.gene242.fasta" -0.00279053751060517 -0.00627457540763293 -0.0095992955164337
"sim.gene243.fasta" -0.00188914960925179 0.0064069807870037 0.0080476197496115
"sim.gene244.fasta" 0.0110675842989399 0.00128712136759894 0.000381566124240863
"sim.gene245.fasta" 0.00639179807616116 0.000393910721913983 -0.00549961335962631
"sim.gene246.fasta" 0.000964486651312215 -0.00800772683160831 0.00153141390973311
"sim.gene247.fasta" -0.00250528068838263 0.00101214607105993 -0.000269271023463609
"sim.gene248.fasta" -0.00507618588397025 -0.00425318713036031 -0.00432410798526543
"sim.gene249.fasta" -0.00111617083484394 0.00521044759882932 -0.000930739926438799
"sim.gene25.fasta" -0.00617396886217184 0.00259720270995744 -0.000589274666814381
"sim.gene250.fasta" 0.00175288308362193 0.00574211302722237 0.00247780402413362
"sim.gene251.fasta" -0.00349639950585957 0.00509564375539566 -0.00369485713534453
"sim.gene252.fasta" 0.000386342033511219 0.00827975647868068 0.00218767511799392
"sim.gene253.fasta" 0.00477091002472034 -0.00380387647039251 -0.00357349267306544
"sim.gene254.fasta" -0.0125229233024735 -0.00151699267568698 0.00150439546576296
"sim.gene255.fasta" 0.000775919307921432 -0.000844228607184248 0.00365252546917521
"sim.gene256.fasta" 0.000982025101832625 0.00247487397487499 0.0161599083399254
"sim.gene257.fasta" -0.00698637366688948 0.00924951796059464 -0.00796057091825501
"sim.gene258.fasta" 0.00273613739752029 0.00550990164893011 0.00633961441996266
"sim.gene259.fasta" 0.00961684054561873 0.00347013294705169 -0.0013391222195627
"sim.gene26.fasta" -0.00163434832219079 0.00146881860553109 0.00213143071351952
"sim.gene260.fasta" 0.00509987347669941 -0.0038811497985404 -0.00113571878382337
"sim.gene261.fasta" 0.00332996110329563 -0.00744924202610194 0.0055033544252438
"sim.gene262.fasta" 0.00526182461413969 -0.00118235232936591 0.000577437450287476
"sim.gene263.fasta" -0.00169180277262315 -0.000363167851874661 0.00828762994981166
"sim.gene264.fasta" -0.0159395705973824 0.00222892229848672 0.00196811057413176
"sim.gene265.fasta" 0.0182929310211152 0.00100620608161789 -3.14737927236595e-05
"sim.gene266.fasta" 0.00372914870997777 0.00599676951813267 0.00629946092391315
"sim.gene267.fasta" -0.0224947908249495 0.00542720770488192 0.00386821153366276
"sim.gene268.fasta" -0.00579348194130774 -0.0118052945121092 -0.00621031272693744
"sim.gene269.fasta" 0.00956567432781201 0.000103763392388787 -0.00632790281728962
"sim.gene27.fasta" 0.00349973811856277 0.000602022470977953 0.0057652288355534
"sim.gene270.fasta" -0.00235658956877663 -0.00366416506291576 -0.00235273931907654
"sim.gene271.fasta" -0.00761011874067775 0.00390933566655848 0.000517024792699479
"sim.gene272.fasta" -0.00758306926998409 0.0109063271666564 -0.0057038400397603
"sim.gene273.fasta" -0.00311888484266236 0.0092368639536814 -0.00359131938482024
"sim.gene274.fasta" 0.00785466288566515 0.00017360890654487 -0.00259604389412751
"sim.gene275.fasta" -0.0132666664230394 -0.00753996770872173 0.00092160135891203
"sim.gene276.fasta" -0.00409618318602741 -0.0020955254048111 0.00323304694388636
"sim.gene277.fasta" -0.00295068632379996 -0.00632060837501108 -0.00494924807650022
"sim.gene278.fasta" 0.00421226663595118 0.0103854987350477 0.00711437120157182
"sim.gene279.fasta" -0.00356431142850435 -0.00374984275212292 0.00155723921179402
"sim.gene28.fasta" 0.0102626225826573 0.00481168701186347 -0.0165083410207002
"sim.gene280.fasta" -0.000256636025236346 0.00311029024849362 0.00873751134944976
"sim.gene281.fasta" -0.000444419645171625 -0.00667919543999585 0.00307296082318534
"sim.gene282.fasta" 0.00762196955817924 -0.00232413936780105 0.000867464833468874
"sim.gene283.fasta" 0.00214159525416142 -0.000282947065502156 0.000443821984922135
"sim.gene284.fasta" -0.0150451181271469 0.00282494659121969 -0.00404986078286403
"sim.gene285.fasta" 0.00536925644826992 -0.0109664011835864 -0.00631198848805148
"sim.gene286.fasta" -0.000445513025353652 -2.44376499064749e-05 0.00276891187107883
"sim.gene287.fasta" -0.00114426157053148 -0.00496282445730207 0.00033462216338051
"sim.gene288.fasta" -0.00147986710991111 0.00452174162832661 -0.0043252780572778
"sim.gene289.fasta" 0.0128908636353338 -0.00903123925172465 -0.00766798275688563
"sim.gene29.fasta" 0.00898623622388391 0.00811854730838852 -0.00286380476091664
"sim.gene290.fasta" 0.00380086428883447 -0.00124807293081364 0.00521418964910405
"sim.gene291.fasta" -0.00792635203167818 0.00881093672434886 0.00561052484229731
"sim.gene292.fasta" 0.0101188781415856 0.000804911073256812 0.00742521384580765
"sim.gene293.fasta" 0.00238846483229829 -0.00696947630145964 -0.0105913353747977
"sim.gene294.fasta" 0.00145272340164177 -0.000777426686167789 0.00324196668544702
"sim.gene295.fasta" -0.00398612171722525 -0.00600423176280353 0.00231551136725858
"sim.gene296.fasta" -0.00404950177312304 0.00221711169626717 -0.00823940217340328
"sim.gene297.fasta" -0.00648108353900756 0.002741426855237 0.00376371763045
"sim.gene298.fasta" -0.00981553826428535 -0.00699024342753321 -0.00552653775482316
"sim.gene299.fasta" 0.00998334627862876 -0.00218290093531359 0.0116008135617672
"sim.gene3.fasta" -0.000221915223203834 -0.00364689599088977 0.0007628458600575
"sim.gene30.fasta" -0.00746071457629073 -0.0104500398985422 -0.00229834803920461
"sim.gene300.fasta" -0.00171709461290776 -0.00505292826399316 0.00895927355570473
"sim.gene301.fasta" 0.0137539987897801 0.0068255655274709 -0.0141441629629817
"sim.gene302.fasta" 0.00395819326152384 0.00917656125822962 -0.00203909453307492
"sim.gene303.fasta" -0.0118979410257321 0.00710559040163411 0.00290297080393419
"sim.gene304.fasta" 0.00113778130796327 -0.00321305683632613 -0.00530041204502208
"sim.gene305.fasta" -0.0125896973701826 -0.00988027527378488 0.000742328562273484
"sim.gene306.fasta" 0.0135302657576247 -0.0039088528343861 0.00700539804068549
"sim.gene307.fasta" -0.0131999832666291 -0.00347331049896051 0.000273585224787589
"sim.gene309.fasta" -0.0068743441107174 3.3725781216663e-06 0.00171587822390585
"sim.gene31.fasta" 0.00907328787762397 0.000120210664094469 0.000988570999683931
"sim.gene310.fasta" -0.00627003787043892 -0.00087384507466865 -0.00270188398950562
"sim.gene311.fasta" -0.00316016309490085 0.000835455105656169 0.000603966869752912
"sim.gene312.fasta" 0.0010738051039974 0.00146503796118373 0.00105450110181041
"sim.gene313.fasta" 0.0092972316520552 0.00567323751123182 0.00891243409057948
"sim.gene314.fasta" 0.00269605522696192 0.00570668792624462 0.00363095187750893
"sim.gene315.fasta" 0.00900849291217744 0.00404409748010424 -0.0104360407070677
"sim.gene316.fasta" 0.0035640559074126 0.00270045989812151 -0.00418250245485292
"sim.gene317.fasta" -0.00312335376761872 0.00919140933398689 0.00408794894737607
"sim.gene318.fasta" 0.00850277027709421 0.0160928944341128 -0.00250149760110813
"sim.gene319.fasta" 0.0031187270894958 -0.00025762057213414 -0.000436478741328796
"sim.gene32.fasta" 0.0101465202069506 0.0140788238153126 0.00315062903522251
"sim.gene320.fasta" -0.0069290939228707 0.00256999904844277 -0.00796431026836748
"sim.gene321.fasta" -0.00533134048603565 -0.000150969068576693 0.00359716145936289
"sim.gene322.fasta" -0.000454342772654524 0.0087649564545701 -0.0031511022085284
"sim.gene323.fasta" -0.00958730368205773 -0.00689033489245903 -0.00688853583053169
"sim.gene324.fasta" -0.00673716808341952 0.0184077291831525 0.00573471099685896
"sim.gene325.fasta" -0.00358758739476721 -0.0053790427629631 -0.0041774968695298
"sim.gene326.fasta" 0.00353125568132221 -0.00233695200155764 -0.00438833571121932
"sim.gene327.fasta" 0.00405592961721489 0.0135476153577246 -0.000536123780583352
"sim.gene328.fasta" -0.000282434235322135 -0.00615573382673181 -0.00294956968258528
"sim.gene329.fasta" 0.000494655560413341 -0.000141241292964869 0.00597493184756379
"sim.gene33.fasta" -0.00621674312891725 0.00404816790134171 -0.0192303312593324
"sim.gene330.fasta" -0.00837566432954947 0.000820362504176494 -0.00153848018803929
"sim.gene331.fasta" 0.00157508433558545 -0.00504688214541576 0.00240268318349126
"sim.gene332.fasta" 0.00136122229763071 0.00249915502467719 -0.000673609530773389
"sim.gene333.fasta" 0.0152138827193508 -0.00743651797108563 -0.0114700179107888
"sim.gene334.fasta" -0.00172687758809826 -0.018092960540119 -0.00135263969077822
"sim.gene335.fasta" 0.00350079415017023 -0.00501334384805973 0.00210054505491657
"sim.gene336.fasta" -0.00503578072498965 0.00930678984988068 0.00735698121161758
"sim.gene337.fasta" 0.00200300936599415 0.00593380355934117 0.0055007947593436
"sim.gene338.fasta" -0.00624301291823598 -0.000417372759546462 -0.00253914279855907
"sim.gene339.fasta" 0.0170674304086041 -0.00327326469236171 -0.00328624640580778
"sim.gene34.fasta" -0.00150287953718113 0.00630992580118738 0.00405443137153479
"sim.gene340.fasta" -0.0044425479109428 -0.010712348260402 -0.00261310909137167
"sim.gene341.fasta" -0.00112257784934768 0.00725272887538174 -0.00249259236255697
"sim.gene342.fasta" -0.0108832908563396 -0.00320074131779857 0.00593257698358311
"sim.gene343.fasta" 0.0152257112007017 -0.00619459342475944 0.00374754142452689
"sim.gene344.fasta" 0.00557573791197066 0.00169964526675068 0.00183972144508601
"sim.gene345.fasta" -0.000576467127768732 0.00720494618937281 -0.00324863987714544
"sim.gene346.fasta" -0.00581518613774143 -0.00300887292173332 -0.00120134984854273
"sim.gene347.fasta" 0.00210162631745945 -0.00540056441111385 -0.0057155219449231
"sim.gene348.fasta" 0.00548389047297401 0.00068452131212886 -0.0012680711504352
"sim.gene349.fasta" -0.00205119699314924 0.00926075556187007 -0.00772723628213393
"sim.gene35.fasta" -0.00444336076076997 -0.000657739263173168 0.00142198650309222
"sim.gene350.fasta" -0.00307406423659475 -5.79991745858461e-05 0.00170618525639913
"sim.gene351.fasta" 0.00998667458895635 0.000702411721010189 0.00897579262979426
"sim.gene352.fasta" 0.000274841801010866 -0.00715110256391602 -0.00606434334710049
"sim.gene353.fasta" 0.0102784322638307 -0.000235334157588655 -0.0108873230336231
"sim.gene354.fasta" 0.0208661071361242 0.0017683343611198 -0.00242917070344987
"sim.gene355.fasta" -0.00469136122085819 -0.00277758611370887 0.00508628168156524
"sim.gene356.fasta" 0.00347448624595074 0.0139537048634749 0.003939414135709
"sim.gene357.fasta" -0.0143313104873487 -0.00574860092634084 -0.0107295245928824
"sim.gene358.fasta" 0.0023435768104536 -0.00106043312367352 0.00574254192297062
"sim.gene359.fasta" -0.00652295611827434 0.00255149438598236 0.00407120271101035
"sim.gene36.fasta" -0.00525647885459402 -0.00396826836089876 -0.00159147896651836
"sim.gene360.fasta" -0.00696498804254868 0.00498755801508495 -0.00139969775557804
"sim.gene361.fasta" -0.0095377396187536 -0.000616275451298172 0.00416318712193867
"sim.gene362.fasta" -0.0082043459117819 0.00191560074916298 -0.00132907881505991
"sim.gene363.fasta" -0.00592122328879606 0.00622423456977651 0.0034787459968691
"sim.gene364.fasta" 0.00627345939863809 -0.00354257821044414 0.00447892799764448
"sim.gene365.fasta" -0.00800906179839379 0.00674747100396838 -0.00272846709921829
"sim.gene366.fasta" 0.0146235111927299 -0.000196064815719996 -0.00229528805862708
"sim.gene367.fasta" 0.00216441721150073 -0.00252157841433212 -5.77134777846337e-05
"sim.gene368.fasta" 0.0162417930582609 -0.00308950061020584 0.00224895899991668
"sim.gene369.fasta" 0.00929544941893848 0.000906885342888317 0.00586261993337902
"sim.gene37.fasta" 0.0016140790887413 -0.00742056919461071 -0.00377845183907683
"sim.gene370.fasta" 0.0254754488006186 -0.000858435538531919 -0.000434234154256897
"sim.gene371.fasta" 0.00933391117762081 -0.00987019809571392 0.0134577837013072
"sim.gene372.fasta" -0.0127770921108534 0.00601248498807 -0.00469601305661916
"sim.gene373.fasta" 0.00751129066367693 0.00521620060829728 -0.0104209304397762
"sim.gene374.fasta" 0.00970968159155963 0.00766323343772183 0.00697650039263051
"sim.gene375.fasta" -0.0150736661790463 -0.00651509061679484 -0.00253934186934149
"sim.gene376.fasta" -0.00791348267460596 0.00796064477664028 0.00815041436280431
"sim.gene377.fasta" -0.00430708137204288 0.00702537427196018 0.00102102159688433
"sim.gene378.fasta" -0.00231193523132804 0.0123706870800172 -0.00850699424653311
"sim.gene379.fasta" -0.000865603605535196 -0.0105907609984084 -0.00359075107735135
"sim.gene38.fasta" 0.00112345267210471 -0.000339500678710705 -0.00558848301124153
"sim.gene380.fasta" -0.000137079211372409 0.00372327464486658 -0.00208773572950463
"sim.gene381.fasta" -0.00747213308645342 0.00958161555145873 -0.000817610919827836
"sim.gene382.fasta" 0.000159191672974105 -0.00140495706617034 0.00206800817407117
"sim.gene383.fasta" 0.0091254537697005 0.0105536794811103 -0.00363427194287594
"sim.gene384.fasta" -0.00737453615793897 -0.00511589379122525 -0.00463784831386048
"sim.gene385.fasta" 0.00445088728967034 -0.00455311432068657 -0.003390588190235
"sim.gene386.fasta" 0.00710467545569563 -0.00124204961874506 0.00123568854720431
"sim.gene387.fasta" 0.0143707377351289 0.00565045954931479 -0.00124417121784378
"sim.gene388.fasta" -0.00557514817483372 0.00554553744530266 0.00419010008707392
"sim.gene389.fasta" -0.00384615702946719 -0.00662706338228939 -0.00960581351899389
"sim.gene39.fasta" -0.0129499488021789 0.00614611725536409 -0.00294164475350955
"sim.gene390.fasta" 0.0219607544931044 0.000964255093220168 -0.00964805221743745
"sim.gene391.fasta" 0.00592240962006071 -0.00257967804395537 0.0035101802276728
"sim.gene392.fasta" 0.0069573552806522 0.00454859848826143 0.000266375924541715
"sim.gene393.fasta" 0.0080297070216586 0.00227587376294112 0.0029660882495583
"sim.gene394.fasta" -0.00394828142801745 -0.00547372171671792 -0.00190527328390769
"sim.gene395.fasta" 0.00350111081475109 0.00910605528231382 -0.0040157349146588
"sim.gene396.fasta" -0.00291429465133423 0.000509544017209387 -0.00759101435047357
"sim.gene397.fasta" 0.00455657588090275 -0.00271394278296457 -0.00271548425714781
"sim.gene398.fasta" 0.00242874627585911 -0.000717145721921338 0.00189107343992043
"sim.gene399.fasta" 0.0146581615138558 0.00857159815368461 -0.000742506376663368
"sim.gene4.fasta" -0.00888345965862364 0.00347818306302847 -0.00220936296402855
"sim.gene40.fasta" 0.0107042889291352 -0.00660035623509459 0.00365686748314414
"sim.gene400.fasta" 0.0120640553307513 -0.0084408828498394 0.00909681810596675
"sim.gene401.fasta" -0.00592871877450148 -0.00663618813694411 -0.00487810978107633
"sim.gene402.fasta" -0.00899047196682957 -0.00173361776364792 0.000425798303205483
"sim.gene403.fasta" 0.00577198896176796 0.005651858198642 0.00504859007100492
"sim.gene404.fasta" 0.00217769067713769 0.000912655658856729 -0.00550667663410974
"sim.gene405.fasta" -0.00478344368780295 0.00277264540976427 0.00283370756124329
"sim.gene406.fasta" 0.00593803660371544 -0.00727428204771048 -0.00681495456992911
"sim.gene407.fasta" 9.94989334677808e-05 -0.00256405755547626 -0.00221654277353607
"sim.gene408.fasta" 0.000475214775235885 0.00347042521360267 -0.000549985062982264
"sim.gene409.fasta" 0.00432714562157772 -0.00701631729003719 0.00165635709350419
"sim.gene41.fasta" -0.00597439123052388 0.000220515779068261 -0.00242734103820491
"sim.gene410.fasta" -0.00615476470393462 -0.00800457956993556 -0.0141407984465146
"sim.gene411.fasta" 0.00804870150794907 0.0146046129006109 -0.0129036186011366
"sim.gene412.fasta" 0.000112298408448202 -0.00298041861853687 -0.00159748086520089
"sim.gene413.fasta" 0.00477327874187978 -0.00322977855314943 0.00147391329985779
"sim.gene415.fasta" 0.00410997781146342 -0.000636121455478494 0.00620485794609234
